mag_x (uT),mag_y (uT),mag_z (uT)
-1.776507075875275632e+01,-1.071535574767383281e+01,4.707168066105905524e+01
-1.764581501850550893e+01,-1.082166546487048286e+01,4.684597334301409433e+01
-1.751575331659497436e+01,-1.099140888049855036e+01,4.717316383464994800e+01
-1.707048921104033568e+01,-1.104258801583821459e+01,4.689752794947377623e+01
-1.780283948073818223e+01,-1.116205081038795299e+01,4.677633795389817095e+01
-1.737134045182982334e+01,-1.123050416858865574e+01,4.718009981831936273e+01
-1.728189656561203336e+01,-1.112715436430693217e+01,4.696961241765615114e+01
-1.743398524328519628e+01,-1.103424273194844396e+01,4.681644653665905054e+01
-1.762355117438526264e+01,-1.121919674239114251e+01,4.702291124800730415e+01
-1.737289659424174815e+01,-1.098793956886551371e+01,4.677701320513268257e+01
-1.755824523136567095e+01,-1.095739171815241519e+01,4.713170482122502847e+01
-1.774332428149258334e+01,-1.120927270991284175e+01,4.718788225316757234e+01
-1.739094962183284920e+01,-1.090957105592814713e+01,4.705327064695174499e+01
-1.762563269186289716e+01,-1.109274934831445236e+01,4.682641909724598861e+01
-1.757821483597314227e+01,-1.109748609609304637e+01,4.667680957924466156e+01
-1.748389186231437620e+01,-1.117076812654346263e+01,4.696698392843634906e+01
-1.769793203102354084e+01,-1.111938179703164842e+01,4.703990761629947315e+01
-1.766320328616774660e+01,-1.121741683886526175e+01,4.685670451888839949e+01
-1.755196238595051739e+01,-1.091455964136285317e+01,4.677294925791512270e+01
-1.748324561269458499e+01,-1.120072519948960910e+01,4.699478536029607767e+01
-1.764203861131639428e+01,-1.099277260755228269e+01,4.735166033451947953e+01
-1.760960984387716621e+01,-1.116367912305891252e+01,4.725469140578851324e+01
-1.758714955080922593e+01,-1.103605374663276173e+01,4.716997081141062154e+01
-1.730717020925565919e+01,-1.121829886138702648e+01,4.711418138722744686e+01
-1.767454521833262149e+01,-1.121577432066649038e+01,4.684194282830260647e+01
-1.757365969202698963e+01,-1.080885389225399251e+01,4.672499834499388527e+01
-1.731846153595000715e+01,-1.109205753021603513e+01,4.724375778130808357e+01
-1.757210971088619189e+01,-1.119128176610033876e+01,4.728516651406479099e+01
-1.795416675254416816e+01,-1.100186086423300402e+01,4.708764650789873230e+01
-1.752484188972218604e+01,-1.114722821015351784e+01,4.711455493419206420e+01
-1.763936505648600317e+01,-1.110371449745478323e+01,4.708901163913001398e+01
-1.763845729869023415e+01,-1.111623965660787228e+01,4.672466615612523810e+01
-1.735817909398961234e+01,-1.129042775357845585e+01,4.706944538609331374e+01
-1.750601325369229144e+01,-1.068188647230903143e+01,4.713087731060841179e+01
-1.802773223279112713e+01,-1.116498512447761904e+01,4.686690861093052973e+01
-1.752238363622719675e+01,-1.099614487987265044e+01,4.668407718559627284e+01
-1.770152514499911334e+01,-1.139122726655936191e+01,4.691190710007035847e+01
-1.771208999737132928e+01,-1.106969047773632298e+01,4.712514413135181712e+01
-1.736333113203206580e+01,-1.098645568587092392e+01,4.691462329833101563e+01
-1.774045331438640716e+01,-1.110133962305130417e+01,4.729494224156738369e+01
-1.765841306579817527e+01,-1.112640517994107725e+01,4.692653047811865719e+01
-1.758598068781904189e+01,-1.106233837074650772e+01,4.729355141493687853e+01
-1.717839506889689005e+01,-1.090490201156357664e+01,4.722138119849440585e+01
-1.788502138429885591e+01,-1.106905610772270165e+01,4.705121803763202593e+01
-1.750023701462700743e+01,-1.125136088535972512e+01,4.700887915019351482e+01
-1.784167670772698600e+01,-1.123636491969404538e+01,4.726767248744318550e+01
-1.697824133887610643e+01,-1.116272539341249725e+01,4.738795606941968686e+01
-1.748829589431421994e+01,-1.065850031983768176e+01,4.685489713932175704e+01
-1.764240167828060279e+01,-1.059410568618574899e+01,4.674309749008873638e+01
-1.748144228540131095e+01,-1.114621044136579364e+01,4.699820247509226334e+01
-1.778472501980334286e+01,-1.117544154480568785e+01,4.741229465469650961e+01
-1.757579884317211238e+01,-1.132520430028593950e+01,4.708958257143002157e+01
-1.746745441265506926e+01,-1.097899469164469366e+01,4.693812877817729401e+01
-1.799722577298271986e+01,-1.113850580879196173e+01,4.707520224822600596e+01
-1.741179140092588540e+01,-1.120671105995301531e+01,4.709021221949381442e+01
-1.733603960704219915e+01,-1.123378853731175653e+01,4.699581857106966964e+01
-1.756188550699464912e+01,-1.085477064542608261e+01,4.706731812143750915e+01
-1.784875203633718854e+01,-1.107471811704213493e+01,4.683656224310021088e+01
-1.728276881874935356e+01,-1.107442889432821431e+01,4.680592713079886380e+01
-1.709831276173317249e+01,-1.079590198275358581e+01,4.698621877257524915e+01
-1.774820551633222721e+01,-1.140611415342857171e+01,4.676748174153594562e+01
-1.743581161618612541e+01,-1.111338777202495365e+01,4.697595793176974155e+01
-1.754394048255938543e+01,-1.112982834838673085e+01,4.732000138028734426e+01
-1.743245938431547515e+01,-1.135960013744362129e+01,4.714493376106482003e+01
-1.765921382864532063e+01,-1.105870138872897179e+01,4.732058401607888953e+01
-1.750906301587437852e+01,-1.118008877492883002e+01,4.733875701730750762e+01
-1.748824578607143110e+01,-1.106181799558188672e+01,4.724696897077482305e+01
-1.773402275899567471e+01,-1.114161703241491708e+01,4.685805183282577246e+01
-1.741144027815497353e+01,-1.128171713819294730e+01,4.686036214383552334e+01
-1.765184733309146026e+01,-1.121563043986067854e+01,4.705475968655144925e+01
-1.794982510842434920e+01,-1.147367344280946533e+01,4.692866620723307847e+01
-1.749716547222326213e+01,-1.117373311420283954e+01,4.689589866694371523e+01
-1.764486232137463873e+01,-1.100175791188256547e+01,4.710812828861333657e+01
-1.747433643720086849e+01,-1.120240006681818734e+01,4.687744622334633249e+01
-1.771851715184177678e+01,-1.096935348276181443e+01,4.727268762260476365e+01
-1.792977471579364845e+01,-1.143305994823884575e+01,4.728181541996836756e+01
-1.742573021083961038e+01,-1.075742984189710683e+01,4.656440425526502480e+01
-1.754827662643227271e+01,-1.068134366595862694e+01,4.737256213398903526e+01
-1.767119201695070529e+01,-1.134370431643776378e+01,4.675758724525831411e+01
-1.779262628637392041e+01,-1.134196172716473328e+01,4.694281184297823017e+01
-1.781296118612769774e+01,-1.114707529227457705e+01,4.708948369203343276e+01
-1.771755011452676243e+01,-1.116835242098768433e+01,4.725707972760079656e+01
-1.759667883278405398e+01,-1.144642809037297404e+01,4.685419395357757111e+01
-1.771810223664774142e+01,-1.104886675945418162e+01,4.672176766393919678e+01
-1.783012133039208535e+01,-1.097452496294966018e+01,4.694460160980190722e+01
-1.739738022457438404e+01,-1.115742932696056577e+01,4.710992136941488440e+01
-1.764968093492213441e+01,-1.096462768927282205e+01,4.695575470619986191e+01
-1.753171327539093483e+01,-1.050482597948051833e+01,4.668762106136548340e+01
-1.751648756883878377e+01,-1.144917971449226179e+01,4.728961331882901931e+01
-1.763177098506054818e+01,-1.094195650107891993e+01,4.690687435443201991e+01
-1.748781733232890545e+01,-1.104686736830950800e+01,4.716558551501904617e+01
-1.743678429991497936e+01,-1.099005849167461513e+01,4.701264958638557090e+01
-1.764878020596827568e+01,-1.086044933152644276e+01,4.725866354765234689e+01
-1.785109192312357607e+01,-1.083586777705657767e+01,4.693715945787575805e+01
-1.734680786071894332e+01,-1.094324195692175827e+01,4.672728872156444879e+01
-1.733703176774075061e+01,-1.100967758030701305e+01,4.712453276089421905e+01
-1.749807335948747422e+01,-1.108812577477780081e+01,4.707142058526713413e+01
-1.740397651330486539e+01,-1.132015133994075562e+01,4.717378181266577997e+01
-1.787185045502245373e+01,-1.109162690054381173e+01,4.677762030594841747e+01
-1.766842225927094745e+01,-1.097728372805251063e+01,4.717120656299001524e+01
-1.733727918752807540e+01,-1.075268531342469380e+01,4.725526176544024537e+01
-1.767387624613581210e+01,-1.123518845452041326e+01,4.689814766412330727e+01
-1.772788640481507372e+01,-1.100388920146970229e+01,4.721377897952968539e+01
-1.769755750243128745e+01,-1.089158854235501117e+01,4.720897566641516363e+01
-1.761184752680605570e+01,-1.082841275663453118e+01,4.711788656182183388e+01
-1.759598541361418711e+01,-1.087481574510515081e+01,4.697592866986921933e+01
-1.739228222315158234e+01,-1.117763139024070362e+01,4.731358955958273071e+01
-1.757138914153947695e+01,-1.081767708034593767e+01,4.709762601637565638e+01
-1.735716880555660069e+01,-1.103413166082879648e+01,4.673710301733100181e+01
-1.767310665195368102e+01,-1.104312859832179861e+01,4.707678433521252970e+01
-1.763179125831747385e+01,-1.050373984271927519e+01,4.698423564315103818e+01
-1.728531913157700828e+01,-1.088025719510639355e+01,4.727070777881478847e+01
-1.763345569754200071e+01,-1.098830543697415862e+01,4.679892758304112732e+01
-1.747464303513458361e+01,-1.117816695622119028e+01,4.673035587314516448e+01
-1.759177123411480181e+01,-1.089283920047087051e+01,4.679417613495656525e+01
-1.758940816721998246e+01,-1.089881228408710356e+01,4.722318644487500450e+01
-1.744812655817613134e+01,-1.099528846085331857e+01,4.695489927973512323e+01
-1.735967148797898219e+01,-1.129310457517002320e+01,4.716374739669314664e+01
-1.766236467983297231e+01,-1.074457832218096698e+01,4.702109848588004581e+01
-1.777670088398039638e+01,-1.121403173888651850e+01,4.692437895275904935e+01
-1.723217007192632266e+01,-1.109790067319861429e+01,4.733801546617452516e+01
-1.777579314530467514e+01,-1.101979252587174507e+01,4.691358729005392547e+01
-1.739071975980290574e+01,-1.115911185376363512e+01,4.679761759516757280e+01
-1.743970233755862509e+01,-1.091037391321428096e+01,4.689612034501168125e+01
-1.730036235684855583e+01,-1.112268714663739111e+01,4.712080171703271958e+01
-1.774106309940376036e+01,-1.127946107493371564e+01,4.686249235041693595e+01
-1.723330888649406134e+01,-1.123004606194259303e+01,4.705932898660908137e+01
-1.749772534417728309e+01,-1.087311116920353271e+01,4.641166720504378418e+01
-1.756041157328021640e+01,-1.110983270430232750e+01,4.662228670414411624e+01
-1.771793086727989675e+01,-1.112606088371049395e+01,4.686360499123675538e+01
-1.715716862776407226e+01,-1.122358262909597748e+01,4.684588316775883499e+01
-1.725445271126064384e+01,-1.088203435545520037e+01,4.667637203533455903e+01
-1.755108131924607662e+01,-1.082624489629540676e+01,4.689335981777315254e+01
-1.733602769615404071e+01,-1.105412885601902850e+01,4.696733063741571357e+01
-1.726556364965437496e+01,-1.095640649837195646e+01,4.705053381831437775e+01
-1.739983557863370578e+01,-1.121043965448385826e+01,4.683571112111124535e+01
-1.769762377875969150e+01,-1.124620070695119267e+01,4.736151618048805290e+01
-1.755454086801445257e+01,-1.125075747196527054e+01,4.695998006531922186e+01
-1.725017168726025574e+01,-1.110740425897276928e+01,4.670344830447567119e+01
-1.753079356341084605e+01,-1.116137306521595285e+01,4.681208964484625312e+01
-1.743119180293991732e+01,-1.098906842954021457e+01,4.691179082017431767e+01
-1.769032521066924701e+01,-1.107619417500784742e+01,4.706191272359598798e+01
-1.725228932740350629e+01,-1.095099234759094919e+01,4.671652590083136403e+01
-1.762372585354608745e+01,-1.153429277924168694e+01,4.711016344547917356e+01
-1.737711995959403311e+01,-1.097985723596801755e+01,4.718362365805766956e+01
-1.731816316561683422e+01,-1.111893832019793571e+01,4.688905432446026822e+01
-1.757818495767407541e+01,-1.098317864977797065e+01,4.699993651305291564e+01
-1.743152311898407092e+01,-1.122522416656859257e+01,4.715539674072256560e+01
-1.743742847175958488e+01,-1.087240169855498451e+01,4.667474768899437265e+01
-1.759277813178932348e+01,-1.085207001597685128e+01,4.683980809391838562e+01
-1.754381218822082289e+01,-1.110430754925885211e+01,4.707916275050267529e+01
-1.770515959353765822e+01,-1.092942776554388296e+01,4.719250314600436269e+01
-1.761473365090731846e+01,-1.090278503889209105e+01,4.709939072782024283e+01
-1.792197634025336583e+01,-1.074174517858781286e+01,4.687335445069265205e+01
-1.758267105362327598e+01,-1.111233459265664791e+01,4.709594035160548486e+01
-1.788034757294183308e+01,-1.091840715832920949e+01,4.723763347131885126e+01
-1.756970366087914570e+01,-1.109003354630536009e+01,4.753785594870024056e+01
-1.749726920464600965e+01,-1.100029807868779308e+01,4.690800328415585341e+01
-1.740557015776314742e+01,-1.121371242392852174e+01,4.679074049907311661e+01
-1.768721728151872696e+01,-1.083741487253584168e+01,4.666109422815608099e+01
-1.754351920754051264e+01,-1.129959738342780184e+01,4.684701760101077639e+01
-1.774500480243527178e+01,-1.106517882411447040e+01,4.676568086250326672e+01
-1.738243378957828611e+01,-1.093544586666800811e+01,4.694489257420270434e+01
-1.740677172385828442e+01,-1.109495318846065359e+01,4.669512640721583097e+01
-1.789960355595720642e+01,-1.133086620824150081e+01,4.710226400785658996e+01
-1.784125887429215496e+01,-1.090461066128080958e+01,4.691541536634155563e+01
-1.780637265881430054e+01,-1.082369014891760806e+01,4.699441716942973812e+01
-1.726643861574103411e+01,-1.095487668619063015e+01,4.668591006038249702e+01
-1.776086960718595975e+01,-1.095527358190525646e+01,4.689004509236687568e+01
-1.721030938212105710e+01,-1.111102110443401969e+01,4.721556820575219859e+01
-1.746642054486298079e+01,-1.106918836206329004e+01,4.696967704010116051e+01
-1.747884044735316067e+01,-1.097137715596620389e+01,4.686709772148651609e+01
-1.757398811102521918e+01,-1.078836609468019070e+01,4.670101846242459942e+01
-1.731089653075656898e+01,-1.135574773763757328e+01,4.709506399881662730e+01
-1.728801294552893708e+01,-1.119959210068870803e+01,4.644640050817590549e+01
-1.773905286501950229e+01,-1.108505405926297449e+01,4.675317072177230671e+01
-1.757699487383884929e+01,-1.139353586550309849e+01,4.654019634016056983e+01
-1.793140922707543083e+01,-1.076760170094626901e+01,4.709630967390202017e+01
-1.718681058551931073e+01,-1.077946480710982158e+01,4.676208907610351417e+01
-1.732225697662938657e+01,-1.064422905300259714e+01,4.685917211338767174e+01
-1.715099189022051718e+01,-1.108315281604738978e+01,4.730157438764343425e+01
-1.757278785024112366e+01,-1.098442542187067694e+01,4.693221456940018044e+01
-1.728737205695032841e+01,-1.099033110009616365e+01,4.652098378180308913e+01
-1.780552267238392972e+01,-1.105046061440560834e+01,4.689724623964067263e+01
-1.790872038177679215e+01,-1.121353269776297523e+01,4.655750370508237523e+01
-1.702170142914294715e+01,-1.107245059524959174e+01,4.676585979290675965e+01
-1.791632438041796505e+01,-1.079167739421803418e+01,4.692823391280344936e+01
-1.731786040518554159e+01,-1.095811913649019509e+01,4.740354878410236239e+01
-1.732075407866806671e+01,-1.127415747857139117e+01,4.686895281643590039e+01
-1.737321243429006046e+01,-1.108277522345066934e+01,4.735756203037907852e+01
-1.767066327431561490e+01,-1.105361487439895818e+01,4.702787991064575124e+01
-1.776765194301547623e+01,-1.114677816762629448e+01,4.685170376573610440e+01
-1.739226690328577263e+01,-1.125068794739566336e+01,4.734429528012858412e+01
-1.771160367383967582e+01,-1.098225156075829467e+01,4.708086525304038616e+01
-1.735014284275360197e+01,-1.077313211686193917e+01,4.681831939098994155e+01
-1.755141558030856430e+01,-1.100827821363300352e+01,4.672961079424663211e+01
-1.755176993986708212e+01,-1.101228531068191607e+01,4.655632758139903160e+01
-1.749306516287359869e+01,-1.087652152011350104e+01,4.648828594407513037e+01
-1.714977091754692395e+01,-1.106447496008583187e+01,4.683917472838768248e+01
-1.741993191401808261e+01,-1.113425979683816358e+01,4.687945548325351552e+01
-1.749479741938870703e+01,-1.075874359522077661e+01,4.685230007874279323e+01
-1.736123504000317297e+01,-1.140626176447136864e+01,4.696805964505966813e+01
-1.772945763427383170e+01,-1.092182394322383132e+01,4.697576744922667302e+01
-1.742076759935116925e+01,-1.089544646711485498e+01,4.720759538463038751e+01
-1.770611183433157265e+01,-1.140039571289456966e+01,4.683569326381327613e+01
-1.801741870294364034e+01,-1.093541608603493742e+01,4.701997938933484988e+01
-1.738663658301794257e+01,-1.115300158344665427e+01,4.676355261612614811e+01
-1.752381803013215489e+01,-1.103278234189743401e+01,4.749910226225699716e+01
-1.775083208532310053e+01,-1.112693869467367591e+01,4.702986738291721025e+01
-1.737080752554681595e+01,-1.113697350731301228e+01,4.714794044790954786e+01
-1.781792254908467754e+01,-1.083838203351780827e+01,4.674869006518628112e+01
-1.758645178379762442e+01,-1.111531043118000284e+01,4.712041603273607393e+01
-1.706299919798550846e+01,-1.077228151969752190e+01,4.700467859832484407e+01
-1.740979438784624733e+01,-1.118146030630600762e+01,4.707613332224740077e+01
-1.747986225723529685e+01,-1.125467163600860943e+01,4.689284221650772366e+01
-1.754804558205503184e+01,-1.092636720039717524e+01,4.720408951598086844e+01
-1.752053573417501298e+01,-1.118757152856252013e+01,4.719901960598917867e+01
-1.753171811366265942e+01,-1.083250288479278467e+01,4.682868283256393482e+01
-1.750130824064254753e+01,-1.090837315055405909e+01,4.741187373045681852e+01
-1.733987250813955328e+01,-1.118056540797702603e+01,4.717880312578705571e+01
-1.764471363421099070e+01,-1.065141172255450464e+01,4.661098707511784767e+01
-1.719341375268411909e+01,-1.130678518553346024e+01,4.695718042683175497e+01
-1.775347936712913466e+01,-1.140125604586983599e+01,4.681655887206717637e+01
-1.753182255590509087e+01,-1.095254296866006349e+01,4.695888932713079100e+01
-1.757260688395362180e+01,-1.105164271264816556e+01,4.725969745958104085e+01
-1.747424207670697882e+01,-1.084040853959245254e+01,4.705504163043727317e+01
-1.742551011942422790e+01,-1.088193040933156652e+01,4.690393721037552410e+01
-1.769723058169502750e+01,-1.058629624273241632e+01,4.728844659472297707e+01
-1.756622502549317844e+01,-1.134402207762964387e+01,4.689448639746233738e+01
-1.748597192585894078e+01,-1.085536612256844258e+01,4.681032640604215800e+01
-1.775486747151120070e+01,-1.144576859336491559e+01,4.709807732030889582e+01
-1.716494308672793778e+01,-1.120637879843236284e+01,4.682649555981429046e+01
-1.745145551453028432e+01,-1.068352929745560154e+01,4.686741949220586889e+01
-1.759108721122399999e+01,-1.092748218901169466e+01,4.683194111769625323e+01
-1.795166030268233470e+01,-1.093915241734519661e+01,4.681305246050364843e+01
-1.773606158952283351e+01,-1.102026359943053535e+01,4.727219572879561582e+01
-1.772884725706658671e+01,-1.115384158694384631e+01,4.686276756968496926e+01
-1.731379205370090091e+01,-1.112881285376425389e+01,4.684379927797964172e+01
-1.757279554978127933e+01,-1.114811352092486985e+01,4.739598270054522544e+01
-1.734351736328720861e+01,-1.119082836226954214e+01,4.684544086153005793e+01
-1.759024882151846825e+01,-1.106292866976410671e+01,4.671440175148254070e+01
-1.763406259671877407e+01,-1.089683089909439495e+01,4.728250987693611052e+01
-1.762325239132708532e+01,-1.092428342622176807e+01,4.695367717578577782e+01
-1.744450653343220381e+01,-1.107209016108219046e+01,4.696213013073008824e+01
-1.725860018863572876e+01,-1.101874414833029370e+01,4.704729346322211114e+01
-1.761587517938499303e+01,-1.104245239257374500e+01,4.707334657839124503e+01
-1.766334649628785058e+01,-1.092993695833919254e+01,4.714963059891472597e+01
-1.754379885717408527e+01,-1.094627297473443939e+01,4.727441289269965097e+01
-1.764701176253027270e+01,-1.103158782164860874e+01,4.680778430366038378e+01
-1.770312420666911990e+01,-1.096408165424374559e+01,4.693982303492584407e+01
-1.799843381881959559e+01,-1.051830085839610085e+01,4.700548175106650461e+01
-1.749233603371564527e+01,-1.087766591639442915e+01,4.679268437247279877e+01
-1.713316524520247341e+01,-1.113488717819824458e+01,4.703610932288835045e+01
-1.793343441735189714e+01,-1.149900232832147395e+01,4.694829839873181498e+01
-1.765966616360265817e+01,-1.097224282055210054e+01,4.678274238213859348e+01
-1.742891731054054461e+01,-1.113756132126559528e+01,4.674110642515323377e+01
-1.726401897545997599e+01,-1.093349480448032196e+01,4.740964183209167970e+01
-1.790159943334902337e+01,-1.126174108329920998e+01,4.690829752210025561e+01
-1.752478860261106419e+01,-1.133538177587777795e+01,4.703138390515353251e+01
-1.771270344734913849e+01,-1.121087818930912228e+01,4.684927080336824190e+01
-1.740646431960812279e+01,-1.113757509622347186e+01,4.689897803249137809e+01
-1.750422356294292570e+01,-1.113763907340204717e+01,4.708681746637643784e+01
-1.774579982246845589e+01,-1.115992018020057408e+01,4.715782934996803988e+01
-1.745432852460123385e+01,-1.090733536263278403e+01,4.664506093589538693e+01
-1.738471904514063837e+01,-1.100468279678742967e+01,4.698888871941829848e+01
-1.798289477906149259e+01,-1.129577028018437801e+01,4.736853671553425471e+01
-1.739438865202953366e+01,-1.101744140760171220e+01,4.708915297875125106e+01
-1.786039439335613466e+01,-1.115379663054195269e+01,4.707129441531171210e+01
-1.771095680572470599e+01,-1.124536720514602273e+01,4.674812044028843872e+01
-1.720206238995585935e+01,-1.072371451718183266e+01,4.710441413516725362e+01
-1.721463038207106777e+01,-1.066652065889856615e+01,4.674481503056924936e+01
-1.735600387499454911e+01,-1.112294565706242366e+01,4.674730307227945048e+01
-1.721198699419936773e+01,-1.122966525342156885e+01,4.688868752189907241e+01
-1.748356128331195691e+01,-1.124565559488772237e+01,4.700478748668501794e+01
-1.735408346791579248e+01,-1.086783334887025454e+01,4.690638474047855055e+01
-1.757387703988013428e+01,-1.101562393212550006e+01,4.676463121630597897e+01
-1.753271420629878818e+01,-1.101830612886905669e+01,4.679784893816947999e+01
-1.746944104882132009e+01,-1.106872178929371309e+01,4.690438175858703573e+01
-1.743055535978728798e+01,-1.084971158352058396e+01,4.693290742460045806e+01
-1.750933641435310761e+01,-1.075206135638172711e+01,4.737528083799031009e+01
-1.750616886048274878e+01,-1.107569498957791154e+01,4.696180779090629187e+01
-1.758878913963289037e+01,-1.103755321624264774e+01,4.705442628828114948e+01
-1.728791616341893800e+01,-1.130090156418837388e+01,4.711674747256066098e+01
-1.778158369695276164e+01,-1.127949659355621037e+01,4.690984848974634502e+01
-1.780803418848051223e+01,-1.091527996732751404e+01,4.688991076443537054e+01
-1.724590003635394453e+01,-1.093924518876634266e+01,4.698995315820335605e+01
-1.784435041378208808e+01,-1.079245280926231132e+01,4.705085607570099882e+01
-1.773353890361439511e+01,-1.093672626824123562e+01,4.717506938799770921e+01
-1.765078564957494578e+01,-1.095468378141970511e+01,4.728604824780193638e+01
-1.736199068769768772e+01,-1.122794128697931448e+01,4.677957362672135133e+01
-1.766193589345767734e+01,-1.109601055744419718e+01,4.650738946660321460e+01
-1.768668045395591903e+01,-1.113880268631030468e+01,4.709021283215056997e+01
-1.756860008760926561e+01,-1.096248810979600030e+01,4.680148321796394839e+01
-1.755163582046397863e+01,-1.076434319064462208e+01,4.710194902276580109e+01
-1.740907737275619382e+01,-1.084458195932152336e+01,4.718443887775870138e+01
-1.743901032384776073e+01,-1.103326708387142752e+01,4.693966703431205900e+01
-1.749874917286108200e+01,-1.110921636426219195e+01,4.693695361133605815e+01
-1.788636338529230585e+01,-1.102812679486036451e+01,4.682414043358578226e+01
-1.767771184621012992e+01,-1.112179674909236127e+01,4.705433005573269867e+01
-1.783135291842188508e+01,-1.078611590712985446e+01,4.702130971874177590e+01
-1.764274330766485122e+01,-1.060789013506330214e+01,4.699303294186979940e+01
-1.755537943173535353e+01,-1.119424298595082945e+01,4.685429773862939129e+01
-1.765129815475557251e+01,-1.113482770129746413e+01,4.683371329754870516e+01
-1.784440609774766529e+01,-1.138315285759135342e+01,4.738794177172018607e+01
-1.751041033043795991e+01,-1.122315931781345100e+01,4.676722110812039546e+01
-1.726831604795183850e+01,-1.120888878565034119e+01,4.703943753744238876e+01
-1.725155616865207264e+01,-1.097179960547777711e+01,4.676456010109938433e+01
-1.736824200899628323e+01,-1.147667663959604845e+01,4.686872080954776010e+01
-1.757838933569640361e+01,-1.118744994748864308e+01,4.733276578654583489e+01
-1.767408254447459726e+01,-1.118387669634131143e+01,4.698347139598063649e+01
-1.729977515483813733e+01,-1.087886694039359092e+01,4.698489642146253686e+01
-1.770643492814427233e+01,-1.142918817287679545e+01,4.719448441701653252e+01
-1.756295603886968593e+01,-1.103875262625227371e+01,4.706423654080386854e+01
-1.780069256697796476e+01,-1.088235540127160306e+01,4.703586288993412268e+01
-1.749412964639316215e+01,-1.122587174833432400e+01,4.728286315031392917e+01
-1.761458595662904614e+01,-1.091188837068407125e+01,4.747389004451981265e+01
-1.764760539236580783e+01,-1.124534191014741502e+01,4.711588488540151332e+01
-1.748699057902693355e+01,-1.094292670731233130e+01,4.669995392428617720e+01
-1.751442114599138478e+01,-1.092714000595420565e+01,4.702284097770731108e+01
-1.744046171700181702e+01,-1.101603308464856923e+01,4.682957720680222735e+01
-1.776195884840925387e+01,-1.126001381785046185e+01,4.679780559294488995e+01
-1.734494609502229778e+01,-1.109891622851649373e+01,4.708779217682264573e+01
-1.748652134233815048e+01,-1.101722703749882548e+01,4.660536601877165452e+01
-1.767744625868346731e+01,-1.079647369810304447e+01,4.654451902805580232e+01
-1.740438419030466832e+01,-1.068513546570235562e+01,4.725088411947589151e+01
-1.739882165493389365e+01,-1.097349168929826746e+01,4.690228238892989765e+01
-1.749362685214128987e+01,-1.135765228660341286e+01,4.684044410691176807e+01
-1.741685851800594165e+01,-1.096034898330483820e+01,4.714450247830755814e+01
-1.737787463082395689e+01,-1.117998203188524897e+01,4.683067968723204899e+01
-1.769258021149933668e+01,-1.090533618276503880e+01,4.692273321461694024e+01
-1.737224414382271931e+01,-1.109233505115028962e+01,4.711996184689895983e+01
-1.767871323345909573e+01,-1.087906734246949725e+01,4.701813944790615096e+01
-1.766342066238093267e+01,-1.080022581724209907e+01,4.681984713366775708e+01
-1.763782967869571294e+01,-1.099469664342639597e+01,4.716024676824253703e+01
-1.767411235204740549e+01,-1.092328238905277793e+01,4.660496410618281971e+01
-1.734726632274968949e+01,-1.101223966153468226e+01,4.678523179446624880e+01
-1.759409962475119826e+01,-1.116065375403357862e+01,4.666040718157025680e+01
-1.714926165070792052e+01,-1.144196761131546403e+01,4.672489504856788756e+01
-1.744216564369387257e+01,-1.092007569805083200e+01,4.717371074843325829e+01
-1.737774245980664034e+01,-1.106346612858019540e+01,4.708639266688368252e+01
-1.750731695426546608e+01,-1.092590176806085012e+01,4.718090291363028399e+01
-1.800253451628792334e+01,-1.095866837805722049e+01,4.675854694665695632e+01
-1.780875180680124714e+01,-1.117454715169243151e+01,4.702003993980086705e+01
-1.719607825929239198e+01,-1.113149679367224287e+01,4.701113356361382500e+01
-1.775093105114316216e+01,-1.116285025866249114e+01,4.699880844030319338e+01
-1.760016183522013833e+01,-1.085924594463205572e+01,4.718218497030743919e+01
-1.706203558178177104e+01,-1.112660737627061636e+01,4.711405817374728855e+01
-1.736859472603700638e+01,-1.108150315415860376e+01,4.690351743032243803e+01
-1.738631478594377811e+01,-1.096430456600083758e+01,4.681222279356710914e+01
-1.750894383613921335e+01,-1.074124520390236626e+01,4.704122112637799802e+01
-1.773753624941192442e+01,-1.134909398254704627e+01,4.696145142254987803e+01
-1.741661108006663028e+01,-1.120519136577788188e+01,4.691522246573461530e+01
-1.757746509396082502e+01,-1.134032496252859090e+01,4.677467606942114031e+01
-1.757514734393973654e+01,-1.101221079641814704e+01,4.712634137251076538e+01
-1.753496339149332428e+01,-1.107194938839151632e+01,4.712999144156350440e+01
-1.758206647166954895e+01,-1.113443031565700636e+01,4.709661954991982924e+01
-1.737618175714884927e+01,-1.116967031116665865e+01,4.679068738432656716e+01
-1.744873023836230530e+01,-1.174407607950705312e+01,4.691161279612541790e+01
-1.733631532091878924e+01,-1.108707612703635981e+01,4.734472370714418332e+01
-1.764408862755410823e+01,-1.093150416049874352e+01,4.682515121045880591e+01
-1.724292706770422967e+01,-1.105679342947995991e+01,4.733580166089502939e+01
-1.750392618963458702e+01,-1.081007134283751547e+01,4.700905696084925012e+01
-1.762605091981197702e+01,-1.104307959205815770e+01,4.732629335060641296e+01
-1.745325628196022549e+01,-1.111625604167709902e+01,4.726093268130428982e+01
-1.758007141265587592e+01,-1.110113701363871286e+01,4.725826753753403153e+01
-1.781816857836324175e+01,-1.077527846919294774e+01,4.693161792253461329e+01
-1.756838229732292334e+01,-1.125082460706880916e+01,4.709561040450019931e+01
