gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
7.024577612481723576e-02,-7.137762391869320600e-02,3.383598119996132636e-02
5.436107664533077616e-02,3.812694133404305463e-02,-3.258788916170872463e-02
3.042975490704137587e-02,-3.776548150505579932e-02,-1.800326116524084141e-02
5.239057630541535393e-02,-3.504957525873274998e-02,1.596561443843844477e-02
-6.229765354726305576e-02,-2.488517499317195389e-02,4.022416346875194032e-02
1.692657657192828818e-02,4.540576682597492059e-02,-2.488621900700416917e-02
7.557222684129676071e-02,-4.554148072008406233e-03,5.646555780373747196e-02
-4.334297392339511550e-03,2.531952695165328587e-02,-2.110819430716827025e-02
3.333979861998771083e-02,-2.779581255864890105e-02,-3.070677428840222142e-02
4.424824462313801943e-02,-3.026991809736224309e-02,-4.708472534337077714e-02
-2.690322284223249736e-03,1.243115458308602372e-01,-1.679567809190155503e-03
4.915536070795243663e-03,5.956063297992456040e-02,8.373005381096873881e-03
9.254455224057361179e-03,-1.131166369114183917e-01,5.466521531811898565e-02
-1.860030852958834829e-02,-1.440539342681318620e-02,6.069148942364982827e-03
-1.156783933597269054e-02,-9.803003414896220569e-02,-5.320627616946858873e-02
3.935352769753133056e-02,-5.019249762162262402e-02,-1.255673839707113250e-02
-6.644703604101080859e-03,-1.429911429940864884e-02,-3.397585425323965667e-04
3.364698837752892746e-02,-4.203374313040276165e-03,7.431580229992840007e-03
-6.994262352703973888e-03,1.540044986093530230e-02,-6.671838117952678948e-02
-5.468157638314094515e-02,9.389233589480844647e-03,-7.273289983422524807e-02
1.442061156133345352e-02,5.294160748744185588e-03,-8.849821396584999986e-03
5.625743153647874695e-02,2.456341036543803480e-02,9.910780405486528666e-02
3.880864506716172335e-02,-3.196196447708982147e-02,7.887409214649450384e-02
2.547864250455651042e-02,-8.055654063229410189e-03,-4.022050381545231451e-02
-6.756789987712361577e-03,-4.703299153418654538e-02,2.595812634311680037e-02
-1.006412040443610025e-02,-1.710404318754571787e-02,-3.241308196472770381e-02
1.924187150796953516e-02,-5.747436787435068750e-02,1.840698796092308165e-03
4.674882630531734112e-02,4.012107010343551189e-02,2.505524218337636111e-02
1.006433901874186077e-01,-2.684304179225874970e-02,1.858319566645092250e-02
-4.114514825732584410e-03,4.133460453839560289e-02,-3.495087810034666620e-02
4.536250193143984664e-03,-6.872155235567964371e-02,-1.158014852555836957e-02
-1.151800917945100672e-01,2.488670955106521768e-03,-7.376898524719526298e-03
5.108483064547349184e-02,-6.508771357163321489e-03,-1.024321833889143586e-02
2.697634723424500655e-02,1.117928403194118764e-01,-1.156840169296511761e-01
1.088152092154763273e-01,6.088977960972548342e-02,1.883787912345551499e-02
-3.036103050556841765e-02,6.128156445256186663e-02,3.670684157921295931e-02
-3.181719374566635561e-02,-6.196614404624878336e-02,2.292722149795075467e-05
2.202787934438798795e-03,-2.722124435870134501e-02,8.099643056757048834e-03
-1.514490045276982444e-02,-6.630230799275698556e-03,7.286052480918244791e-03
1.476976184974655888e-02,3.057253015730492657e-02,3.683557197118959153e-02
2.540468939137932505e-03,-4.980525911085838253e-02,1.998564359514584318e-02
-9.245965883608781716e-03,4.402707473130678035e-04,-1.154000644070378619e-02
1.254610519362242375e-02,-8.188990875274321929e-03,-7.818616695990487919e-02
4.720140850911341140e-02,-8.788311357524564160e-02,4.207571097254234060e-02
-1.090185574422698755e-02,-1.674663017010224455e-03,7.768574872223010276e-03
8.097632362137114140e-03,-2.115424610208630277e-02,-1.604281835221609345e-02
-5.530185686067133621e-03,6.261253015714469267e-03,-3.053568962234181217e-03
-4.021606455755030729e-02,3.509491843030954766e-02,6.513818471638242735e-02
-3.715837070447999910e-03,3.260940026759934912e-02,2.937617267143219878e-03
-9.829614277919269602e-03,1.447713256349931511e-02,6.334402242631661552e-03
5.064762289118560773e-02,-3.708021802921774440e-02,2.607765709413350022e-02
-5.683649217646590673e-02,4.165491058542050012e-03,1.542866624721943997e-02
-1.012679409228914862e-01,-4.472815217571202845e-02,-2.723413867623072568e-02
3.041260508955004327e-02,-5.739263484206093280e-02,2.509522822103116280e-02
-3.574663732004264988e-02,2.174710405468806632e-02,-5.401755187724838897e-02
-5.131448017604425121e-02,4.285502451107152388e-02,3.182720045031825484e-02
-4.053908877528573929e-02,3.370178749510602950e-02,3.369111057206165133e-02
8.435031039247987972e-02,-2.521923529577853058e-03,-5.538369917607496168e-02
-7.300616331157429306e-02,2.652954574144251142e-03,4.487094294294683566e-02
-7.943790425485619533e-02,7.731471966358428871e-02,1.851034704644012596e-02
3.144012039204283765e-02,-2.984535481277370570e-04,-3.227085641784897124e-02
2.365806056656950644e-03,-4.563203335199562255e-02,-3.523158222306475851e-02
4.686027869615757430e-02,1.241168858472398336e-02,-1.102984766476630208e-03
-2.775326362435813141e-02,4.555371665534085901e-02,-3.347579805243539042e-02
-2.817686574935817506e-02,6.715372562940111201e-02,-4.252907172046492545e-02
1.546452363481082802e-02,-1.604885953210211103e-02,4.027420488150249694e-02
2.117170455475490820e-02,1.222045894454241999e-02,-8.320483214852239517e-02
-8.874652805464667421e-03,8.924008397827936159e-03,1.109856541899728426e-02
-4.613432380927150189e-02,9.807584864139069596e-04,-7.136905921596151114e-02
1.691935212319348875e-02,3.752895385850542938e-03,8.870165709053670633e-02
4.820219807246552135e-02,3.585909725083190943e-03,4.556302803447260900e-03
6.720443716129436557e-04,1.033831946995613094e-01,-7.173325178095771304e-02
-1.026653385920436867e-02,2.795610346748779798e-02,-2.915209204291623057e-02
-4.670680958995725163e-02,8.494935208312803104e-03,2.355276908135034777e-02
4.703129183512733819e-02,3.154621771533867858e-02,1.683163706498271017e-02
5.726074205305611842e-02,3.560159254603809803e-02,-2.020152407329135064e-02
7.801750233577695037e-02,9.449559564539751488e-03,2.443153307036357094e-02
1.074926697334795817e-02,-4.563162365990462710e-03,-7.940572731504802473e-02
-2.053879160870530213e-02,-2.261819527579841949e-02,6.954439175536936135e-02
3.069268389099854416e-02,-8.220676425359632611e-03,-1.942580704721447171e-03
-4.495758014236043293e-02,1.899593302615295784e-02,-7.548547878738917638e-03
-4.619076792129694214e-02,7.761159187734321951e-02,-6.106021415700630707e-03
2.262123653879620847e-02,5.822583449954709008e-03,-4.888375818244218574e-02
-9.072350612947867668e-03,4.743828357374495902e-02,2.421204069781531312e-02
1.856352459365416194e-02,2.088460856269788724e-02,5.745644240293043548e-02
-4.085587156159575795e-02,-1.223445324123130160e-02,-2.694138073659682955e-02
7.062139519128754483e-02,3.445407096203694647e-02,2.868399461930532229e-03
-4.594259006466871326e-02,-5.015818437146051662e-02,-1.755285477668251312e-02
-4.532861020815266706e-02,5.941883236875587088e-03,9.231006037965999722e-02
-5.234934897833350836e-02,2.074948602250209148e-02,-2.070169913737227030e-02
-8.519341142647652090e-03,6.345541965672006623e-02,9.853926882895887307e-03
4.149054613786953664e-03,9.976188491808559572e-03,3.332707802817728299e-02
3.019309453364109677e-02,-4.639704295590806743e-02,-5.070937908192479958e-04
2.910004110651048543e-03,3.270711777883267279e-02,-6.803728648383717582e-04
6.972684295255648923e-02,-1.716453678420023013e-02,1.622252006428189647e-02
3.623279486623510320e-02,-3.875107307369890508e-02,-1.286886712194703491e-02
-8.892934341045134966e-04,-5.935823785510596640e-02,-1.790306857012765110e-02
4.682947557179617526e-02,-1.427657909710343224e-02,-9.505332683691716106e-03
1.223613222553991339e-02,-2.895442514002292272e-02,-7.086368431934976508e-03
3.651580959295120526e-02,-3.356312569544824681e-02,-1.762299944194942528e-02
1.698778633997173951e-02,1.845839634774324237e-02,-6.458818930400928894e-04
2.224248802450099621e-02,2.054089994320854734e-02,-4.161584742896294598e-02
-5.159870851388996538e-02,-8.118446406257504022e-02,-2.632685616282245955e-02
-3.065987104606604507e-02,4.187952805481012612e-03,-3.962402355398253646e-03
-4.632235077953752306e-02,-1.557429830019997456e-02,-2.225876819407121565e-02
3.980012143797084789e-02,1.616863733180792188e-03,-4.599571848177721328e-02
2.787994562473524243e-02,-3.004735256534662655e-02,2.886985662459503124e-02
-9.874786485631541037e-04,-2.128251184866786910e-02,-1.105381875741703011e-02
3.318751033968702843e-03,-1.604047968960218076e-02,-7.255416664363777135e-02
6.833625948614355239e-02,-6.578098786821445776e-02,-9.781794597468883301e-02
-4.344067049787607264e-03,-1.975831017034053103e-02,-3.052315578095870022e-02
6.466860858188180905e-02,-3.585131406677124349e-02,1.065448049891677684e-02
-1.336459945120794385e-02,1.266451947974468924e-02,-5.856924152065073191e-02
-6.424560544099188614e-03,-1.079600858543926928e-02,1.279232324977261012e-02
5.103222311775090260e-03,2.400916401434098624e-02,5.777942360100504077e-02
2.662670824234436573e-02,5.497602288783678959e-02,-1.803950056441732189e-02
1.092020495257884673e-02,2.045347036335661787e-03,4.545577999192523290e-03
5.468217744719881812e-02,-3.675906456849947074e-02,-1.741221077533170033e-03
2.653073222293029707e-02,4.470033963899510548e-03,-4.570524987318014265e-02
9.848518943572633771e-03,4.901143399960881247e-02,3.948610729936982700e-02
-5.258120414819537902e-02,3.919130795772778064e-02,2.129489373390774237e-02
-1.919252859484678287e-03,-1.726911852570693975e-02,1.767941411864348833e-02
-4.746566590961591448e-02,-7.192237957581984475e-02,2.081259496538425888e-02
4.424436310795951122e-02,4.444320227266583545e-02,1.693948899678313427e-02
-3.398969258503153207e-02,9.064893003523073756e-02,-1.044591659328066198e-02
3.643103317573780087e-02,2.377463620838664565e-03,-6.804886236062729354e-02
-5.857043846571020028e-03,-1.800074394787167659e-02,3.848498355092138529e-03
5.008509995805674603e-02,9.790343717028263115e-03,4.625095080425870031e-02
-4.644078320116521580e-02,4.360099075471233349e-02,-7.004639253820037215e-02
-4.233805156057387706e-03,5.095476700755213750e-02,-7.205151615644657392e-02
2.021052531908644825e-02,9.473346733088848851e-03,-6.049957093749651349e-02
-4.510876719989087048e-03,-1.387433978833470943e-02,-5.514696024168568717e-02
6.217910168989524734e-03,2.660690001878816282e-04,2.320933061995511526e-02
-3.032499338933209582e-02,4.536426064202636610e-02,-4.013031914635871444e-02
-1.419755654655612161e-02,4.935517000967940687e-02,3.247577168757441457e-02
-5.091137698747284085e-02,2.663601542363180572e-02,3.606271162808318692e-02
-1.963359439327879222e-03,-4.952735855660306274e-02,1.425961023431764237e-02
1.359747915421970210e-02,-2.886595155282614678e-02,-4.313365113591612759e-02
-6.212855535410541363e-02,7.805704351853169631e-02,-1.505873065178177025e-02
-1.488467216155330876e-03,3.466689924966424863e-02,4.553527444945453667e-02
-2.002019680624662901e-02,1.011388169054791911e-02,-5.378756812756818606e-02
4.491872144192848165e-02,2.044165063500152230e-02,3.625568982066047427e-03
-5.977093651236140698e-02,6.997302763547857962e-02,2.275610359961610998e-02
-1.639589093595206215e-02,-3.928521241554652765e-02,-2.164393468972272347e-02
2.933626532431100192e-02,-1.883092947401145134e-02,2.284041655737554036e-02
-1.425420512482825260e-02,1.306780274430816013e-02,6.972199001487800439e-03
8.951659556765943077e-03,-1.980245920391187839e-02,-5.394205820543947205e-02
2.014543304762486664e-02,6.165020661590169676e-02,2.490064550292599849e-02
-6.679712918131873456e-02,4.566986552105915809e-02,4.199220365220032031e-02
-1.292080752535819943e-01,-2.181475091840967204e-02,-1.130371149955912008e-01
-4.603570230626009147e-02,5.414435557897376988e-02,-4.386280286203565054e-02
5.182093445597696357e-02,-2.668400279648664927e-02,6.925177133931662010e-02
3.292604393386636824e-02,7.134993443932233226e-02,3.112978408262407487e-02
-1.239473043680760535e-02,1.665273571270924069e-02,-5.589509458694076616e-02
2.829709917768450864e-02,-2.453324783526228056e-02,2.059177560719032199e-02
2.821073809689000206e-02,-6.836829615658815418e-02,-4.346039041009106679e-02
2.496846656076078669e-02,-4.393834435610922268e-02,5.539249530619170386e-02
-2.012156885279910330e-03,-1.636914354959889684e-02,-1.013466779083918301e-01
-1.259344487375278245e-02,-6.376003959628577522e-02,7.780043673160087769e-02
7.950799358130719585e-02,-4.741914292157749233e-02,-2.899729698687903909e-02
5.675431681463440070e-02,6.210950222829709350e-03,-4.228916788864497955e-02
2.070216169202707471e-02,-9.711180784100380270e-02,-2.142902617494274378e-03
3.688497629743686234e-03,6.193520268632786430e-02,-7.776965091535847918e-02
3.206653492256633653e-02,-9.747498893916990291e-05,6.806115530651684654e-03
-6.418917776701503139e-03,7.325892397256558719e-02,4.055317520901746686e-02
1.711198111282489012e-02,-1.294867009165377204e-02,8.169795157363853033e-02
2.395056362887671916e-02,-3.574997388025006467e-02,-3.128092552263739279e-02
-3.207104534195138329e-02,-2.001759901917926979e-02,-3.970861109992598198e-02
3.439828152194220057e-02,-1.224333867371390702e-02,1.748780970795670714e-02
2.383801762590800552e-02,-1.234220877913182364e-02,-2.132421629480374045e-02
-4.555905431222459501e-02,1.719300816877383439e-02,5.065566972700454723e-02
-1.306802317781450944e-02,-5.177017299443691795e-02,3.690255015811457623e-02
-3.083076702936502281e-02,-5.325650489920467218e-02,-2.657043139255612155e-02
1.027828567132324233e-01,-1.503060581349199842e-02,1.479212852597511186e-04
1.951370298158358260e-02,4.377638255419265267e-02,3.176852162600595289e-03
-6.577525735937317375e-02,-1.355901293775093469e-02,3.081878863106088037e-02
-5.395061455854954779e-02,-5.974743278536375629e-03,-1.291051375686713167e-02
2.559555297425981663e-03,-1.897865766454390831e-04,-4.165475437202659920e-02
5.520056351924251120e-02,-5.744278128538390926e-02,-1.323602564159605775e-02
6.916470478622940843e-03,8.577433144859497594e-02,-1.364046787768075260e-02
-2.231597013976994656e-02,-4.766587505737057001e-02,-1.609905536176654481e-02
9.353859728641319982e-02,-1.790243640955849203e-02,1.997204205259053844e-02
-3.258280160432446698e-02,5.256537826675471148e-02,-3.213841341416152908e-02
-4.293215205962285647e-02,-2.860360001160783608e-02,1.308778431018608676e-02
7.719941820796213938e-02,-7.220323760287986059e-02,6.912770898526889030e-02
1.063125645968215210e-02,4.871832039340250053e-02,7.468427324064284660e-03
5.293891350662621731e-02,1.730961187304045495e-02,2.786706565376206868e-02
-6.074202910028720509e-02,6.508451401825456062e-02,4.449053774853815868e-02
-5.390913572754723639e-03,-7.398347681680988996e-03,4.101179010194107993e-02
-5.484885778722419641e-02,4.259244995772323850e-02,-3.066235977483803415e-02
-6.402650337387669199e-02,9.310933589582026659e-02,-2.053235670745348629e-02
-3.215603866369547148e-02,2.253089812203871306e-02,3.332849932168471113e-02
-6.962049430617932473e-03,1.975992545578434539e-02,-2.123024379548823018e-02
-3.561675523724022741e-02,4.591765052958187571e-02,7.147661712622041703e-03
6.034354063937188463e-03,-7.694060568764576891e-02,-6.212112305354535596e-02
4.342042073822850734e-02,1.095092729587078262e-01,-6.126488730956958402e-03
1.719343023825668434e-02,-5.408649089982180309e-03,1.097346816033230484e-02
-8.350572188026302023e-02,1.001797440347542388e-02,2.119952635757954215e-02
1.946321479031104529e-02,1.092839758015739376e-01,1.759251982483638413e-02
2.034337042989144834e-02,8.663955552957370090e-03,1.561014456031835362e-02
-6.813987601726032017e-02,-4.080462898612137457e-02,-4.403545520061481755e-02
-7.156646641267512543e-02,2.574807944432479841e-03,3.406122397594075341e-02
-6.023347803310327708e-02,5.711453398962602207e-02,4.236588587760167779e-02
-3.268078725306894187e-03,-5.239491690303187815e-02,1.581279201396577558e-02
-4.758672226179425785e-02,-7.804378479203549074e-03,5.009566570246547224e-02
-2.709804039657315658e-02,4.616827775941213623e-03,-6.701033183705196357e-03
-4.945263483687643846e-03,-2.191973339101938034e-02,-8.573326973333908474e-02
2.676862310981420467e-02,-3.743278486344975287e-02,2.125350045428783460e-02
-1.477447959028333618e-02,-3.442262267338978832e-02,1.503368712433174152e-02
-9.503941641645230476e-02,6.769615001293884105e-02,-5.960289420726325865e-02
3.175587830029515807e-02,-7.327713198499768293e-03,6.230560996678237429e-02
-1.325500357616177932e-02,6.367328712370300993e-03,4.714595389978769313e-02
-1.447830559436058193e-02,-1.698215934300744898e-02,-1.652466553426068865e-03
-5.465423464832481169e-03,-2.567230359041770479e-03,5.014186018850800425e-02
-8.244470104644877062e-02,-3.576968966602572103e-02,4.177134816335090206e-02
4.105667493647956884e-02,-1.528698910219193977e-02,2.135705562466994403e-02
1.532369729889558260e-02,-1.817837931560653195e-02,-3.405554173562713033e-02
-3.916707388031803738e-02,-7.206678240054470441e-02,-9.279872869934915978e-04
6.550053520904597359e-02,-1.183402950945789713e-02,2.950392330539367003e-02
-7.684820521749590773e-03,4.197438425808537599e-02,6.485483615647034961e-02
6.168301311414905314e-03,-1.992723302245403769e-02,-1.545450372959404975e-02
-4.586454493295929503e-03,-4.434800969173867402e-02,5.191707555903218689e-03
-2.095354620719425826e-02,1.522402700734463814e-02,-3.027293292666139349e-05
4.510732790628658312e-02,-1.361013223945622616e-02,-1.436541736962582486e-02
-6.307201509309065535e-02,-1.254928784742569310e-02,2.178675521605611884e-02
-4.248393650076869726e-02,6.786720603052588674e-02,-5.756962438616532000e-03
-8.932525709890153098e-02,-7.109417423000281844e-02,3.117048528666576876e-02
5.848232385883080087e-02,-1.194705462965458620e-03,9.808220949317445272e-03
-2.676164831258067908e-02,-5.484707477949664345e-02,3.724611374200086783e-02
3.009181805480382749e-02,-1.123171499709088757e-02,-1.547033634204790509e-02
-1.935085563871771774e-02,6.575436176858091841e-02,1.450552132470558399e-02
1.026724318186153853e-02,7.227253464398634974e-02,-3.837659568415266453e-02
-3.813490804075093943e-02,-1.964160899524119291e-02,-2.321972064349327527e-02
-1.879240563356745705e-02,1.734744743655939822e-02,-5.056745659456824728e-03
-1.990584042269821774e-02,-5.001908762735660791e-02,7.859022829469933941e-03
5.024281933500557989e-02,6.160284442441126690e-02,2.177932318608979956e-02
-1.233255826474207763e-02,-2.701493279383189103e-02,-2.733501156118947964e-02
-1.511215541320374590e-02,-4.917595297870556298e-02,5.584129765920088639e-02
-1.722515333232243345e-02,-7.801215580744386147e-02,2.885665535800061802e-03
-2.578591529933937920e-02,5.747437362055192456e-02,-2.956387994100858480e-02
-9.202980213424126477e-02,1.712134800688088973e-02,-2.754629299019998451e-02
2.530593178539261925e-02,5.543763329880266322e-02,1.160454621166278569e-03
3.531430245177619859e-03,1.593514253124283034e-02,-2.493244449966780778e-03
2.037605162408575449e-02,3.756203712536625855e-02,-3.753619460276109033e-03
-2.108696242519183389e-02,4.875110052597299119e-03,-3.545142252101577546e-02
-1.087182882816793011e-02,-1.010432463411076003e-02,1.463939521496647120e-02
3.313105984800131937e-02,3.589515649333235164e-02,-4.034510285264624602e-02
7.923022652145224332e-02,6.023868512973681172e-02,5.665545225763629622e-02
7.218659042286633409e-02,-2.429616357777003577e-02,6.263861173965317754e-03
6.773642377010002935e-02,3.250159922974667909e-02,3.826606533258149201e-02
4.049555102096089737e-02,-3.949823951380382336e-02,6.455942143339609383e-03
2.474553647848185683e-02,-2.496876776541545346e-03,-2.922349153290279555e-02
2.907816647589223698e-03,-6.383694502283274175e-02,4.611312402648329312e-02
-2.213774166092739512e-02,1.565469447988681109e-02,-4.695628878671110479e-02
-1.195591590196061309e-02,-3.806217733346054649e-02,-3.688284885064844337e-02
5.238093627591451640e-02,-2.517341850303386926e-03,3.210605461188396209e-02
5.375868301167070762e-02,1.998511813999476194e-02,1.973010491785598744e-02
5.342815036070377305e-02,-7.042631544488815298e-04,-3.068552534433429541e-02
1.905000291749540595e-02,1.255235326727519550e-02,-5.541952057552949895e-02
2.997963842447110352e-02,-1.042349233741532346e-03,1.818187005024255593e-02
-1.273825640599710561e-02,-4.072688536320818314e-02,4.177532588408736786e-02
2.890874313009654528e-03,-4.468856697765728747e-02,3.937005571740684329e-02
-2.714035105237450063e-02,6.606902865640201794e-02,3.660373604226525163e-02
4.033311711948892736e-02,-1.273671267274586886e-03,4.001575200626707185e-02
-4.617471080246239590e-02,6.508195766364141890e-03,7.457034090295430739e-02
-2.251951969478084223e-02,-4.732729289876816403e-02,1.599960600905047173e-02
2.723908198730403893e-02,3.605560505410373290e-02,7.652747619714518612e-02
-6.946404332277902882e-02,-7.296289918767691340e-03,-1.626256703728659516e-04
-2.971294242136656230e-02,8.266428332841634086e-02,5.115801687415663657e-02
1.838969230149200759e-02,3.724823530343091688e-02,7.723632800085661332e-02
-4.395845669038290354e-02,2.127007288167520604e-02,-3.702057633207680304e-02
4.099351057940720661e-02,-5.050826418812318780e-02,-7.327425087266634107e-02
6.892237028114783781e-02,1.081905417290674604e-02,2.008013200696169911e-02
-1.888390977532005853e-03,-1.493794116574945034e-02,3.751622175309344415e-02
-5.621056082517050106e-02,-9.830150071433426187e-03,1.263629883390344696e-02
3.488077652618411933e-02,5.449159016626701352e-02,4.377497288108786466e-02
1.809463183835748404e-02,-4.922692570867551187e-02,-5.389603141141269954e-02
2.668116624196438871e-02,-8.277022300099431962e-02,-3.272060611882186831e-02
3.920339989214313703e-02,1.515781945665091619e-02,-1.150740269374636669e-03
-2.985223339085683880e-02,4.701266341531201015e-02,-2.876963094007412274e-03
-4.028386699004438652e-03,-2.063655858040322824e-02,-4.856834335481548248e-02
1.940115111811041571e-02,4.809998523114417807e-02,-1.104333865935670615e-02
-2.811602970877881066e-02,-1.850813823398355859e-02,-6.515926383143157141e-02
2.277475883920658528e-02,-1.568113455831211811e-02,2.019069611808879325e-02
-2.057946408065756960e-02,8.003172867643321142e-02,-4.713121291345677422e-02
3.019932992535753410e-02,-2.582366256229484680e-02,-1.303747462668893714e-02
-1.221294428441069627e-02,2.530420255351991960e-03,4.656522541934507431e-02
-3.086099944729536748e-02,-1.668841527919749310e-02,-6.465116189936559454e-02
-8.751660257275310079e-03,5.286473359955055212e-02,8.472845508145782079e-02
-2.318947501652223256e-02,6.697288953468762303e-03,-1.085013860253697393e-02
-8.880973655734399064e-02,-1.074103635943947713e-02,-1.092421745760724650e-01
-4.888078101834750222e-02,-2.381253767379193365e-02,-1.610795082670589753e-02
5.097844430813175398e-02,5.661241911854293651e-02,-6.136709737641709390e-04
7.199210056189382645e-02,-4.635383629990581268e-03,4.905001993396788419e-03
-5.967155452993274517e-02,2.205450451442712845e-02,6.400243539637061330e-02
-1.480173624036508484e-02,-2.047966324059462620e-02,-4.717230262991489037e-02
4.702837329673628664e-02,-2.763919901184777594e-02,-6.766420721448362409e-03
-3.870117402226851133e-02,-3.444680189766921585e-02,2.420976058669576866e-02
-4.053259776547334103e-02,-1.247673720057955460e-02,-3.970717574269121836e-02
2.156868356367604850e-02,-3.913984663075336518e-02,-3.226441663962369838e-02
-3.290174489432020483e-02,2.186716090163130094e-02,-7.510247335471011143e-02
-5.537109691586875049e-02,-1.109953970774956583e-01,4.761358483711161660e-02
5.377428316714935597e-03,-1.395198743943555988e-02,-6.213912251410513843e-02
6.492003930207412843e-02,-8.474379302082418741e-02,1.941349141128299177e-02
-1.007169803495607530e-01,-2.561028132811313945e-03,9.928656890918857031e-03
9.852308031929493670e-02,-5.501077569472409556e-02,-2.073206070705065421e-02
1.186675068706098332e-02,1.304446050561978987e-02,7.281985360939290108e-02
3.061580670799948431e-02,-3.929769884949020631e-02,1.535237592122168718e-02
-1.031484668290209433e-01,-1.398131369701174041e-02,-3.572498197191030012e-04
5.259100865448203960e-02,5.320661574698683227e-02,-1.297408260491005744e-02
3.617473322121480400e-02,-3.526698041748561191e-02,6.233129834592727320e-02
2.960420020977798383e-02,8.851126646289290869e-05,-5.122405915112375648e-03
-3.141147012472987610e-02,-3.545882972409170053e-02,-2.745821447332873547e-02
-2.990713334630079601e-02,8.152821622026421022e-03,-4.732612163592062743e-02
-8.825011938763224761e-02,2.893966162978304710e-02,-4.944415368235703656e-02
-5.979919839601468418e-02,-6.013415958020661839e-02,-2.356819411433289449e-02
1.938815152836022640e-02,-2.757710029306129768e-02,1.861256557611114595e-02
2.527432777122419396e-03,1.590717350615515613e-02,-5.953019698595697629e-02
5.142211984720686940e-02,1.168344376585611459e-02,3.562506100422177524e-02
-3.112908255451853762e-02,-3.432524829694463819e-02,3.048073843520620121e-02
7.824348337616375548e-02,-9.728509402154951469e-03,-2.248646649728289898e-02
-3.347913747158723363e-02,7.095466848484710543e-02,-6.381520092172890748e-03
1.029363757883505759e-02,1.752177728565309026e-02,-4.744355860061260505e-03
2.536699721493319501e-02,-2.425550337218931873e-02,-1.888129837904448452e-02
1.573866099399997415e-02,5.118750334462077861e-02,-2.666116549189560120e-02
4.816927411996727026e-03,3.500735975438523662e-02,-8.046618398183315313e-02
-5.410815889276000129e-02,6.013366668690231509e-02,5.840600600657028241e-02
1.692609250591987566e-02,-1.628996945658659282e-02,2.814028699318285587e-02
-1.904123792283998404e-02,-1.355460563560556553e-02,1.283772613074629990e-02
2.100987777227206546e-02,-5.056184967703639122e-02,5.138941176973810948e-02
-3.063027975793066598e-02,2.281420085609647819e-02,-1.653906341161008250e-02
-8.193557283497606217e-03,5.532836989541203843e-02,1.805156788772461357e-02
-1.619149412071745411e-02,-5.749013906926477707e-02,8.152213608283552168e-03
-6.403068166049236121e-02,-1.463091240334485343e-02,-8.290776910632714769e-02
9.408912475068840348e-03,3.570962160775890005e-03,-2.813245180349478389e-02
4.705958704981454935e-04,-2.614667119817183291e-02,-7.476301971768173349e-02
2.474566740988955182e-02,5.115635371284346644e-02,4.918749898524275160e-02
6.093730187032068285e-02,-4.007289693913392015e-02,-1.090147369391914617e-02
3.926768796726063521e-02,7.296733736642684043e-02,1.220263474948302812e-02
-2.489251773342501806e-02,2.877698284881881341e-02,4.606732307768313106e-02
-3.350770953465947999e-02,2.499243956200127362e-02,-2.408637473429395617e-02
-1.887211662756257263e-02,-5.839261312067355048e-02,-2.988284379535314714e-02
-1.813652212085507809e-02,-1.037956539671886294e-02,1.330392995307371103e-02
-2.401687567110687149e-02,8.877089467450784144e-02,-4.098123760072593103e-02
-6.830127077413133962e-02,-3.166844473994831488e-02,5.790968776069345403e-02
4.576438740933140743e-03,-6.361427823704164999e-03,3.039827898660595745e-02
1.567670955719351750e-02,-1.347205589806546762e-02,-3.136374367869614044e-02
-5.038974006125003513e-02,-3.456794730800660104e-02,3.293319484362053351e-02
-5.091167207980005355e-02,-5.275290713945272880e-02,1.149527662788226434e-01
-2.385260483639270804e-02,1.442302585302383984e-02,-5.301386549448821456e-02
-7.672714584581721842e-02,-3.564889471441324426e-02,4.768186690257254778e-03
2.206216350874089325e-03,-3.388013154974225949e-02,-3.585470890636862501e-02
5.261014524637789430e-03,1.017344418896613638e-02,-4.758460594992082460e-02
-7.086905230201082095e-02,5.795382663473529899e-02,-1.836224688128877333e-02
-8.731018804654257226e-02,3.196640979488747647e-02,7.334751414116812487e-03
-2.468799198576661011e-02,-4.926839112384377023e-02,-2.479663334717699397e-02
-3.754897312863407499e-02,-3.172598164437909901e-02,2.748326330284311600e-02
6.683860602260123084e-04,-1.732275395452351555e-02,-1.577337573980814797e-02
-1.480741465292847482e-02,-6.238917527750359113e-03,4.841937162324869842e-02
-1.533334699125638717e-02,-2.585305647697164113e-03,-1.188324876072249401e-03
-2.818957624660291261e-02,-4.035332941806385465e-02,1.592636998802252415e-02
4.603689967497642116e-02,-2.328154097274021464e-02,2.843457351624132778e-03
-3.759724706194456090e-02,-6.747649677080164166e-02,-2.466590301769812973e-03
1.595260993264998499e-03,-2.253903195451111355e-02,7.553985988763502191e-02
-3.070376156324690353e-02,6.642374218179501744e-02,5.307554624598988940e-02
-1.253121407290007025e-02,-2.796975444588253867e-02,-3.323005011929099778e-02
3.561474682104379813e-02,-7.721735182004898536e-03,-1.809445112378100379e-02
-3.858960845041746034e-03,-2.253680536908555035e-02,-1.611521543387016073e-02
6.555170665504628236e-02,3.047091867187844139e-02,-6.941123463208700994e-02
3.224774709598415140e-02,2.178715388414366808e-02,-9.316097263854561383e-02
-5.167306890765585581e-02,5.241282536998793928e-02,-7.441094375145702357e-03
