accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
5.071628606744766309e-03,-1.823216432087307881e+00,-9.798165375774789965e+00
-9.168154570599112638e-03,-1.847531216892333683e+00,-9.798556709137711707e+00
-4.936778374028691872e-03,-1.840969988145357394e+00,-9.803823259326831518e+00
-2.138456637766903475e-03,-1.855833445188501241e+00,-9.806745908453081029e+00
-1.025495535754392205e-03,-1.857625626277275899e+00,-9.802575078241009265e+00
-3.619653064524280903e-03,-1.867814181767770920e+00,-9.800534040639988120e+00
-1.120544710069493188e-02,-1.862546322283753941e+00,-9.793010075968277661e+00
3.904019010519844003e-03,-1.871665175191704611e+00,-9.788602449343429157e+00
-5.555184186500050983e-03,-1.876261071059312613e+00,-9.795477840754770682e+00
-4.824906237832438105e-03,-1.871015703371727845e+00,-9.803439454487529403e+00
-7.624316850703023556e-03,-1.855892107931490509e+00,-9.786159460424498135e+00
-6.310033540267196046e-04,-1.854422714194945643e+00,-9.811295360708038871e+00
-4.647668697139486528e-03,-1.857598233832400192e+00,-9.796694572579141891e+00
-2.974707502027616572e-03,-1.849073697148973183e+00,-9.810475021938595219e+00
-1.560448689979805582e-03,-1.849434237197397302e+00,-9.807266003641638363e+00
1.563397385192978953e-02,-1.845217422772959193e+00,-9.804836011555444486e+00
4.413155195092973229e-03,-1.835536954614717553e+00,-9.802255567935757696e+00
5.581924335419671357e-05,-1.831058555689554224e+00,-9.796269209741822692e+00
-2.874046218409118808e-03,-1.833714182115485425e+00,-9.814614624585825453e+00
5.091068945103983598e-03,-1.820115889620289806e+00,-9.795502728289429584e+00
3.349493299646144964e-03,-1.814773770045475576e+00,-9.794194207232042260e+00
-2.228068738348559525e-03,-1.807851440795228193e+00,-9.797836029806900271e+00
-1.490077218326025035e-03,-1.807081451123631055e+00,-9.809263696734436877e+00
4.314305538629771911e-03,-1.798211868719308715e+00,-9.812208672836101542e+00
-5.446062316321922427e-03,-1.788951576235319196e+00,-9.793550933386942603e+00
-6.840513704579914049e-05,-1.770596092009446787e+00,-9.793624994219864988e+00
2.169373057375421736e-03,-1.771298805873121829e+00,-9.804747943536263222e+00
2.285258721725078219e-03,-1.767263903812778869e+00,-9.809504713809584331e+00
-7.987229333233550983e-04,-1.758467818266772342e+00,-9.802403540483840771e+00
-7.194083213428823648e-04,-1.748318977441033040e+00,-9.793793299062899749e+00
-2.256640135004348274e-03,-1.746601007434370523e+00,-9.801923858235834786e+00
-5.760271243870616377e-03,-1.736651774415736149e+00,-9.798919229068257408e+00
-4.719032432369349266e-03,-1.727102559233037349e+00,-9.780049792845154855e+00
1.259826158039888165e-04,-1.713203573580155403e+00,-9.800422364014838905e+00
2.619137543975043510e-03,-1.710677459818133128e+00,-9.817122180950343946e+00
3.699870322086246631e-03,-1.699180334258577174e+00,-9.809166807213935968e+00
6.006026514032025525e-03,-1.693244357399304123e+00,-9.809054872046662155e+00
-2.606296363164261384e-03,-1.676717898856511457e+00,-9.801193182075664367e+00
-3.280909518821042807e-03,-1.670868345333465621e+00,-9.816918766357627391e+00
8.584970389328561505e-03,-1.657306690966996898e+00,-9.792426330071453577e+00
1.039916206031420848e-02,-1.661048620368339002e+00,-9.810664368594760987e+00
-1.057439904106677667e-02,-1.651111088823630002e+00,-9.801292099468389196e+00
4.649138119829436012e-03,-1.640828025708642057e+00,-9.789823724662143789e+00
2.708762573784228439e-03,-1.643755649434317512e+00,-9.811142771588064804e+00
7.134385724741509026e-03,-1.635546156723263200e+00,-9.800204558820103884e+00
-2.669901182353902076e-03,-1.619750321481549404e+00,-9.785532870062992217e+00
4.115354059966645252e-03,-1.602385727318269781e+00,-9.802048562687346589e+00
-6.435889543922785477e-03,-1.602602372863767277e+00,-9.800145304974552829e+00
4.648599829279230142e-03,-1.594766595440847201e+00,-9.807854362630974876e+00
3.733527678840367538e-03,-1.581751675480730146e+00,-9.798647960843231530e+00
3.003888057939160111e-03,-1.571788958180721618e+00,-9.800577178320560634e+00
6.180649605246325146e-03,-1.575232846659437858e+00,-9.796154724870925534e+00
8.744402868197491407e-03,-1.562342822212282378e+00,-9.803000387464777532e+00
3.757208313878035270e-03,-1.560701575193399471e+00,-9.802321446922640291e+00
4.197246022136219903e-03,-1.538548118640091555e+00,-9.795023501789987819e+00
1.207013872183069700e-02,-1.537309511950942120e+00,-9.810712650515723610e+00
-9.475084719853509312e-05,-1.531112917780871552e+00,-9.791703475632123954e+00
-5.129500941202999598e-03,-1.520320377796331668e+00,-9.811133971551326383e+00
1.075607876873663389e-02,-1.517961552271119174e+00,-9.804551588989578903e+00
-9.216015147647257195e-04,-1.509547640055248774e+00,-9.797062411431422646e+00
-1.231268477000088679e-02,-1.487214104683987514e+00,-9.802500711823469715e+00
-3.215730204214951784e-03,-1.489390203137558100e+00,-9.800575127592809466e+00
4.773183301546969105e-03,-1.469202715711707796e+00,-9.789790029574982455e+00
2.439283334151821220e-03,-1.465177368415696124e+00,-9.797605341468047513e+00
-7.034108870439622144e-03,-1.467833204673894221e+00,-9.801730991982424257e+00
-3.725107690940044833e-03,-1.458069066002867231e+00,-9.815626632808056584e+00
-4.326122841298412833e-03,-1.458133673078620518e+00,-9.811457697088686203e+00
9.687944131119996137e-04,-1.431775245060997070e+00,-9.792996794240126590e+00
2.208137132982126820e-03,-1.433019524372958653e+00,-9.800633690556640687e+00
4.323154835322949759e-03,-1.426965114796772127e+00,-9.800570800656345227e+00
4.601627057328713452e-03,-1.423157171951456634e+00,-9.807123852966894262e+00
-5.930676418762231665e-03,-1.420080294728459203e+00,-9.795595315891537425e+00
5.298904130080047325e-04,-1.415381614010343458e+00,-9.781965015804965802e+00
5.440395245966389397e-03,-1.394386198133098720e+00,-9.809237736159893473e+00
-1.804311353537550429e-03,-1.392425559949221014e+00,-9.805935486476476726e+00
7.946811066277314822e-04,-1.392332315920133956e+00,-9.793173223954033446e+00
-3.631321970076153809e-03,-1.369682603318181480e+00,-9.789383767802977587e+00
-3.006831758542485508e-03,-1.377857830315908805e+00,-9.798162155729812639e+00
3.756241870299834376e-03,-1.368991792339527613e+00,-9.813681775489577319e+00
2.367671048953768134e-03,-1.348107040597871009e+00,-9.798795679335434272e+00
3.718791911823316441e-03,-1.345745274637808464e+00,-9.802113206602900419e+00
8.857673008750560975e-03,-1.340861268835415565e+00,-9.791435186388119050e+00
-4.324744031433467098e-03,-1.334643167506642358e+00,-9.806276612146346494e+00
-1.365916592472227534e-03,-1.324079973291562018e+00,-9.781968574588351117e+00
8.737449406327247453e-03,-1.321097734431901705e+00,-9.800554119711845757e+00
-7.976853992142264940e-03,-1.323212693408520879e+00,-9.788630730244717526e+00
-5.737752608706781637e-03,-1.312226180110019014e+00,-9.796776766353051613e+00
2.123061018067852208e-03,-1.304151941769473355e+00,-9.799387138263643493e+00
4.108523405654566571e-03,-1.292672346269962969e+00,-9.797871195877004169e+00
2.766611109856877959e-05,-1.282387371589927882e+00,-9.802231905620079289e+00
3.853736555718861628e-04,-1.273246450973188670e+00,-9.803436110087893951e+00
-3.253171879472164379e-03,-1.273842566093687179e+00,-9.784387767310347428e+00
-6.244125051853979987e-03,-1.263336546113047021e+00,-9.805398423739408287e+00
-2.355981310468377454e-04,-1.249431171929066275e+00,-9.807010035575530082e+00
1.873512054486029758e-03,-1.246871836040615911e+00,-9.805293629816411283e+00
-1.721336211009950792e-03,-1.250929795671163136e+00,-9.799368369821243263e+00
-7.278694441348643011e-03,-1.241996543382359208e+00,-9.817939847766409045e+00
4.309154510359081321e-03,-1.226446258496391772e+00,-9.803841519306153884e+00
-4.542262390908073308e-03,-1.226876386958806409e+00,-9.798713411142676577e+00
5.404943505361775591e-03,-1.219456746588976293e+00,-9.796128380715439121e+00
5.301802419643440213e-03,-1.212106510186598873e+00,-9.789892147532677669e+00
8.255940204523871603e-03,-1.204845295017257678e+00,-9.788807660585659320e+00
-3.021882080010413266e-03,-1.191933780444135005e+00,-9.806130243530391866e+00
-5.785575421122730920e-04,-1.195507632267040377e+00,-9.794021828385872652e+00
4.827364120388037867e-03,-1.197768248152994097e+00,-9.794713011006129122e+00
2.580561441374991556e-03,-1.188713051713032209e+00,-9.790754193867320154e+00
1.953351083146310022e-02,-1.181161146952401930e+00,-9.806412766978683138e+00
5.460509215169903272e-03,-1.170470952318227065e+00,-9.799333675501035401e+00
-1.317338656491643366e-04,-1.162489042370163261e+00,-9.797654553244074194e+00
4.641851467572282765e-03,-1.152373727113633395e+00,-9.806984658189874082e+00
-1.820131470947891367e-03,-1.145317196809876759e+00,-9.809598016517881547e+00
7.806492550016340577e-03,-1.134640173091374882e+00,-9.786373619260640311e+00
2.872063834255032030e-03,-1.139413207926563087e+00,-9.803034981202658926e+00
-4.120438740133437749e-03,-1.126951147410985898e+00,-9.791533318197972235e+00
1.334638836575512827e-03,-1.135101389186407683e+00,-9.800817868256844534e+00
2.558893299966168242e-03,-1.117179887681845285e+00,-9.812029154093423244e+00
-3.520655420023077655e-04,-1.122891744593641938e+00,-9.791613897640408126e+00
5.051175019911955527e-03,-1.109405599872786974e+00,-9.804748925121860026e+00
5.618676569825016565e-03,-1.098817195302508321e+00,-9.798502144418568705e+00
1.648888206358693201e-03,-1.101719415577252059e+00,-9.802928726857127018e+00
1.360109532574192530e-02,-1.087891547187687991e+00,-9.799266782044066204e+00
-5.036796623250493384e-03,-1.090340731835190091e+00,-9.793378264969875957e+00
-6.304230581877608890e-04,-1.075679243828465026e+00,-9.811016093123582138e+00
-5.659288542110735808e-03,-1.073216619493105206e+00,-9.811429000131846934e+00
-4.578407175777027098e-03,-1.060142888849729736e+00,-9.800201395958715977e+00
-2.459216593510904665e-03,-1.061068547402801876e+00,-9.798592930529560263e+00
-9.340458434435717052e-04,-1.066325194745875837e+00,-9.801938854750714469e+00
-4.351707014489620239e-03,-1.048747350754075436e+00,-9.807824333540605011e+00
1.390378072086665849e-04,-1.049149376121907062e+00,-9.795454922713545898e+00
1.369254971251023054e-03,-1.033047657485989035e+00,-9.812299803769843010e+00
4.293137861238108428e-03,-1.040021191713484727e+00,-9.796567057826518266e+00
-3.728788876448182067e-03,-1.015528500991466521e+00,-9.796196056026175825e+00
-6.442215619418342407e-03,-1.022981046135461369e+00,-9.801863273836872281e+00
-9.322033736301475054e-03,-1.029935333068804360e+00,-9.809965813524364364e+00
3.366766287574465746e-03,-1.021996070352113817e+00,-9.807902160146188209e+00
6.054150585977264437e-03,-1.012279894748220999e+00,-9.799687442993075592e+00
8.398671751359273324e-03,-1.003190089015722819e+00,-9.797672686729150371e+00
-2.773157102021368836e-03,-1.002079600696855533e+00,-9.788968504803792214e+00
-3.408580330007203018e-04,-9.989503164819745207e-01,-9.809597936259708106e+00
-6.998112031918214942e-04,-9.917299841622616574e-01,-9.795518957996607767e+00
1.226567615161116946e-03,-9.875296386454811559e-01,-9.807721521631659556e+00
1.240556986944304878e-02,-9.759898019031086891e-01,-9.801145135361517546e+00
-9.080959690060281045e-03,-9.700928671754630583e-01,-9.795533926323294338e+00
2.291377012670871120e-03,-9.676292016421151887e-01,-9.796760455622862906e+00
-3.783922228806718691e-03,-9.575349718921066788e-01,-9.801345009950711784e+00
-6.756916064156216761e-03,-9.524890721248970848e-01,-9.782991738216912481e+00
3.935213549945671373e-03,-9.513005338780591291e-01,-9.807756683368252126e+00
1.373406811674092063e-03,-9.398068221774319442e-01,-9.802333951478868102e+00
-5.311810933494696615e-03,-9.476864877831971956e-01,-9.801746358571033824e+00
-1.942007938003987135e-03,-9.411878206995167861e-01,-9.790751965906578036e+00
-3.770796259578787155e-03,-9.368269623547796909e-01,-9.795613148175048579e+00
-3.993385282916060708e-03,-9.377175519093091660e-01,-9.792806124569320758e+00
9.048797155074563350e-03,-9.192170031545885411e-01,-9.811606059407623093e+00
-4.746149173132991304e-03,-9.233987146413840108e-01,-9.804493261907925472e+00
-6.215391864776845417e-03,-9.201839322422562528e-01,-9.802339357356981253e+00
3.456220628355105660e-03,-9.093396821546377851e-01,-9.801063912865039640e+00
7.165616808624475191e-03,-9.016258719131899912e-01,-9.803647149187765919e+00
3.925128019889707019e-03,-9.067304323512702657e-01,-9.799209901760450592e+00
1.970019705755776673e-03,-8.905240358963538716e-01,-9.793381140593485412e+00
2.379123883919166509e-03,-8.902614335760359321e-01,-9.813986042469823090e+00
1.183542625793498719e-02,-8.903897171544348232e-01,-9.801326729771526303e+00
8.707158479984702590e-04,-8.803194783323547989e-01,-9.801279330952965552e+00
5.078013314995338985e-03,-8.763760053852175380e-01,-9.799315435302682786e+00
-7.220390089083000666e-03,-8.760043865372767469e-01,-9.792284521165948163e+00
4.159390638064922735e-03,-8.613157592153721787e-01,-9.802737004025965817e+00
1.669947522426098226e-03,-8.693092985250834293e-01,-9.798515119562498654e+00
-2.554347838621615508e-03,-8.502582827428926127e-01,-9.807740758552800031e+00
2.745446956298937952e-03,-8.530029388257035494e-01,-9.790168747242855574e+00
3.063597352322198044e-04,-8.501842893322105743e-01,-9.777366224630259950e+00
4.380850232320667413e-03,-8.552694645559157927e-01,-9.785911306848444013e+00
6.494004154417358510e-03,-8.418477103688979390e-01,-9.803038098311301241e+00
-2.323193317771293526e-03,-8.275826138984816449e-01,-9.796649579412015640e+00
-1.986715742179154080e-03,-8.359612920015275783e-01,-9.811170144475985566e+00
2.341288727705666251e-04,-8.182448526036684155e-01,-9.787966386127719076e+00
2.540255959849994135e-03,-8.183548998136014330e-01,-9.789522574648891862e+00
7.608975620794904441e-04,-8.251566941446824011e-01,-9.803222545239867358e+00
-2.619069204534529849e-03,-8.108709582675205363e-01,-9.802063114352579376e+00
4.953576153651459077e-03,-8.154807018477714387e-01,-9.802248531240367768e+00
6.118196779712559499e-03,-7.990195629693761514e-01,-9.805407758897306536e+00
-2.348375514828263529e-05,-8.035333484882464239e-01,-9.787382303636370295e+00
8.421614922459963459e-03,-7.884904348528051221e-01,-9.817652275728047329e+00
2.017018557804598714e-03,-8.015622835280493685e-01,-9.801401369798300678e+00
-3.228330572497148387e-03,-7.792678593535599108e-01,-9.782649362249307146e+00
-3.073805160547799648e-03,-7.796047103293529679e-01,-9.805213691046771984e+00
1.081643818263860850e-02,-7.787264508024017706e-01,-9.793548372096376298e+00
1.521924980531875506e-02,-7.746085605886408043e-01,-9.787130555133028764e+00
-1.278539315688332224e-03,-7.737776481672120621e-01,-9.795554561067449484e+00
3.878055636229596394e-03,-7.642419892282885652e-01,-9.806823070467650894e+00
2.461717889253309862e-03,-7.616585074037063308e-01,-9.802095954289486102e+00
-9.720925627987887221e-04,-7.614034346090337024e-01,-9.794683697670031108e+00
2.700198910329434671e-03,-7.543343352421079118e-01,-9.809362773099902455e+00
-5.832635383838275477e-03,-7.588512371441893389e-01,-9.806461930045978548e+00
-6.297371491425910774e-03,-7.457067059353842398e-01,-9.809019100981640094e+00
4.853690282388219493e-03,-7.421329443208717347e-01,-9.792727525821861789e+00
2.866047404305490601e-03,-7.331316984359347311e-01,-9.808310684853598360e+00
1.589882490431960378e-03,-7.364538749618722013e-01,-9.780032551030663157e+00
-3.481051890815943777e-03,-7.345343840071062447e-01,-9.789401637902260589e+00
-7.790459436802463569e-03,-7.311896599312923684e-01,-9.808301213931233775e+00
1.063691939551514136e-02,-7.232251825783742039e-01,-9.796394380198151453e+00
2.157381345448888127e-03,-7.215061484256618529e-01,-9.817976122628275348e+00
-1.159317276624245024e-02,-7.200736810100658580e-01,-9.806662666924932381e+00
-5.555427172991856018e-03,-7.212720879805931684e-01,-9.797313126954112050e+00
9.822697066422074463e-04,-7.115725518119245807e-01,-9.800441796474549605e+00
1.176095705283011078e-02,-6.985863840000990921e-01,-9.791680922637732820e+00
9.731166207729076856e-04,-6.963034620729234847e-01,-9.799241421723763779e+00
3.924558163919648229e-04,-6.984065151898810608e-01,-9.781228375051204793e+00
-5.365013127062344227e-03,-7.018337649415495871e-01,-9.809008293990002514e+00
1.671277119684064618e-03,-6.908611059175134850e-01,-9.800644097670719646e+00
-3.909237464670004165e-03,-6.938344505889986191e-01,-9.797405038002009903e+00
-1.398559881060699658e-02,-6.807645488744362705e-01,-9.806765196812287755e+00
2.653009610520529974e-03,-6.866090058971183741e-01,-9.794973882068440219e+00
-2.742497889736834871e-04,-6.724001723549623000e-01,-9.810848021867098367e+00
2.091421871004184134e-03,-6.709533036152586227e-01,-9.798996884151963016e+00
5.499656332831564728e-03,-6.707890463287407012e-01,-9.797412828629555648e+00
9.749014902195181700e-03,-6.754414993991595395e-01,-9.800624161891043684e+00
-5.364802517987986817e-03,-6.682122247480847266e-01,-9.787794649684583348e+00
-1.028449358377199301e-03,-6.618504541141418951e-01,-9.814731455377382119e+00
-4.644572846803875742e-03,-6.559793386225432066e-01,-9.799866780322089355e+00
-4.667288483090309414e-03,-6.475119420223978128e-01,-9.800125240036107854e+00
-3.511595809105733969e-03,-6.536070577678612104e-01,-9.804297165672805292e+00
7.376733387074936241e-03,-6.408113398242906156e-01,-9.810639977164504089e+00
-1.913296535103964705e-03,-6.431411778392828182e-01,-9.814575751432693451e+00
5.657399101512394432e-03,-6.423209964602148991e-01,-9.801678132366792084e+00
6.909182285045335249e-03,-6.373938797425761082e-01,-9.798048495163238059e+00
-5.135827863172714655e-03,-6.368889267728923276e-01,-9.794525806730522532e+00
-5.206407140181181252e-04,-6.306746753788229354e-01,-9.792032943303679460e+00
1.279848116967468447e-02,-6.218848515540638111e-01,-9.796105896122931256e+00
4.318008056101669233e-03,-6.251475735271970757e-01,-9.817308034459893307e+00
6.056144344694112079e-03,-6.227642819746382896e-01,-9.802950454716535589e+00
2.241571303505431653e-03,-6.162319882931690529e-01,-9.796551513576240211e+00
-3.017511487772565892e-03,-6.127831257845857138e-01,-9.794731462231879959e+00
-7.805323839252958223e-03,-6.096832579593821633e-01,-9.788844977907018574e+00
1.258353035227772771e-03,-6.063006175274261444e-01,-9.802834970420077454e+00
5.254562663623885826e-03,-6.036105758070636762e-01,-9.791490265319939823e+00
5.887797605793068656e-03,-5.958920721221661054e-01,-9.801849475818340096e+00
2.796830859818083635e-03,-5.938052386232710589e-01,-9.789855990639724226e+00
3.854662151910423495e-03,-5.995919848478861169e-01,-9.795302743683050650e+00
2.768975763025612654e-03,-5.855803355640973873e-01,-9.790776139699746139e+00
-1.916771484231012115e-03,-5.851293008048855659e-01,-9.794131186265609301e+00
1.960906325483569457e-03,-5.842871156072602101e-01,-9.798780203553137724e+00
4.822631186399609256e-03,-5.734854391354564651e-01,-9.806307084109853633e+00
-1.168838598044886785e-03,-5.785201932513852618e-01,-9.807164649958219016e+00
7.948210820958843427e-05,-5.705339631610875095e-01,-9.796926398354120380e+00
4.850289895590528420e-04,-5.669826150985919355e-01,-9.797272669915367160e+00
2.292591913715711673e-03,-5.773060843997570579e-01,-9.805739672200676438e+00
4.566103305350227917e-03,-5.571975241189255357e-01,-9.809862611580603797e+00
-8.201231177060125041e-03,-5.628966804431985160e-01,-9.793223736143932712e+00
1.243791773435668456e-02,-5.671205621911240558e-01,-9.794866166089267523e+00
-1.516046072783295293e-03,-5.568084619975730565e-01,-9.785170739527815797e+00
5.550979062332363385e-03,-5.562975373603562534e-01,-9.801426886100511382e+00
-3.648191821867114576e-03,-5.536535123076719023e-01,-9.811808475967129795e+00
-3.767965754598953925e-03,-5.534621651452604763e-01,-9.806373571883902684e+00
7.185515424814693580e-04,-5.422296287242985846e-01,-9.799746860441425511e+00
-1.762207869008394767e-03,-5.532078295899562903e-01,-9.802295582594277690e+00
-7.785657664663596378e-03,-5.325421267208149123e-01,-9.799570576900292096e+00
-3.509990616847097865e-03,-5.359328645894820831e-01,-9.796111990515905532e+00
9.439861380339989450e-03,-5.396215278834799456e-01,-9.801917931907354387e+00
1.533674098219724733e-03,-5.358040889499082748e-01,-9.806571449908132010e+00
-6.634727888591401834e-03,-5.316705789648696889e-01,-9.792556587633525211e+00
-4.966294478139400906e-03,-5.264660557768520155e-01,-9.793326051110742725e+00
-2.674626101983566817e-03,-5.255255859709849764e-01,-9.792938073659330556e+00
-7.378903403674433748e-04,-5.229399355698022278e-01,-9.789012283073141418e+00
3.311798456126513208e-03,-5.164662524520442499e-01,-9.794847620408718925e+00
9.152377213900171615e-03,-5.166273827187767287e-01,-9.795148466344329563e+00
-7.113169948867802822e-03,-5.065584549918369373e-01,-9.807924634909211292e+00
-1.589943277968804136e-03,-5.092573394355868199e-01,-9.806297117623461901e+00
1.007227373039123975e-03,-5.090500676430177451e-01,-9.789180030143604938e+00
4.463161816937000897e-03,-5.015165621636848980e-01,-9.798340352457637792e+00
-3.634434236632536671e-03,-4.948486098909382624e-01,-9.803483364010959988e+00
-1.579750093530523812e-03,-5.056501946162921257e-01,-9.802399993078736884e+00
-6.996883403343191928e-03,-4.951968920466677249e-01,-9.811608332045041792e+00
-3.323003262475261732e-03,-4.993980157475024217e-01,-9.802111261109855533e+00
-1.619377835138474187e-03,-4.978951230714384057e-01,-9.792547359731591072e+00
4.667336313242184155e-03,-4.897791650253228712e-01,-9.795006041151101073e+00
-4.043165902863822374e-03,-4.830446455099186021e-01,-9.796536404230902662e+00
6.018607491711805424e-03,-4.818108000133781710e-01,-9.801366171901399582e+00
3.189676874124944641e-04,-4.785865080190331855e-01,-9.791392687273262396e+00
2.690707351341986835e-03,-4.826167305491619874e-01,-9.789364054020754935e+00
6.042183998784833067e-03,-4.714331905297869385e-01,-9.809910020096159755e+00
-1.257895961071940107e-02,-4.787515390596411291e-01,-9.807302769649314911e+00
-2.296349339339375222e-03,-4.820082245383072173e-01,-9.797501437147372982e+00
-7.087033338385144952e-03,-4.800066237756834275e-01,-9.797463327549534640e+00
-3.067633381207258200e-03,-4.701862830523061421e-01,-9.792794473187500515e+00
-1.600479812559353707e-03,-4.754900839905641940e-01,-9.805168691290022664e+00
1.303002003791064664e-02,-4.507049224833214462e-01,-9.793680560786173217e+00
3.021134493798910588e-03,-4.573329921980389678e-01,-9.794599720627150674e+00
4.631132590899566517e-04,-4.490209753799166426e-01,-9.789848661238623961e+00
-5.806912473599875474e-03,-4.525266187462981260e-01,-9.822368654546853151e+00
-7.738771818801360239e-04,-4.572704627037090797e-01,-9.801755535249975892e+00
5.048760021334481284e-03,-4.465054413165811531e-01,-9.823080712255183755e+00
-8.365054484111468167e-03,-4.524008179278061759e-01,-9.822493347196527225e+00
-1.885358728631802636e-03,-4.362560551589612090e-01,-9.801677149700989133e+00
5.844925433430534466e-03,-4.494275700708853516e-01,-9.789945541019216435e+00
-5.346281966132996125e-03,-4.394954514520785782e-01,-9.797493087731007577e+00
-5.917012952650798664e-03,-4.388971762357464224e-01,-9.799242469641763265e+00
-4.549693238360619923e-03,-4.343945556239069972e-01,-9.788221867189779601e+00
-4.834417763079910599e-03,-4.338752322953706719e-01,-9.791180733378583412e+00
-2.440400944088358826e-03,-4.325124802433211735e-01,-9.815677771996794476e+00
2.867136866914829908e-04,-4.338257385783872433e-01,-9.789589134995267727e+00
-7.346581238199400773e-03,-4.208539825705582271e-01,-9.808113302692897051e+00
-8.427444372160744143e-03,-4.244309268199587537e-01,-9.801926658855773411e+00
1.722503578279403107e-03,-4.127537905054961542e-01,-9.808953464275864675e+00
2.569996034381075850e-03,-4.179040442116842002e-01,-9.796845083736155146e+00
-2.081225291428636238e-04,-4.235827063926794755e-01,-9.817955629296966080e+00
3.112409050792660993e-04,-4.153994416883751151e-01,-9.788254142709975625e+00
-7.266475130281244664e-03,-4.176306566186809843e-01,-9.810151415355205629e+00
-5.228686256876375607e-04,-4.109797332797886504e-01,-9.816054585327849580e+00
8.012362997647055549e-03,-4.133869365025610865e-01,-9.802207586614617441e+00
1.159723252013078292e-02,-4.084145382872387819e-01,-9.797349471817868860e+00
2.144659440323448425e-03,-4.033634338784833906e-01,-9.808703524788048966e+00
7.776864991669547346e-03,-4.103138476606356666e-01,-9.795293276985368891e+00
-8.829507496495588026e-03,-4.013019021446884160e-01,-9.798867438905373817e+00
3.191193970142223221e-03,-3.931677850019890119e-01,-9.790638456488979458e+00
5.672491094961500379e-05,-4.021883342354159452e-01,-9.807469472553759005e+00
8.134877280101228473e-06,-3.936735972431452124e-01,-9.798340504810964191e+00
-1.002589172159347279e-02,-3.880969611944105058e-01,-9.810284690594384571e+00
4.246218420037839100e-03,-3.980564441008586085e-01,-9.787796193107270781e+00
-4.237254303163406031e-03,-3.942099901941306661e-01,-9.803893175549900363e+00
6.228815048654468868e-03,-3.768808695038395329e-01,-9.798132143261453209e+00
3.697142424779108639e-03,-3.801878011351114695e-01,-9.805851179666230877e+00
-2.729903908640894401e-03,-3.909375583954504130e-01,-9.814516511715055458e+00
-2.073303885054271056e-03,-3.770496170849957362e-01,-9.798459147345221609e+00
4.218045829797920608e-03,-3.902357070416723195e-01,-9.781798991095580931e+00
-3.492179145738819653e-03,-3.752522359808287966e-01,-9.795393318727825260e+00
-4.951435963056337493e-03,-3.800703448551352448e-01,-9.809068965408904717e+00
1.535440073311372926e-03,-3.685865952394742351e-01,-9.799598300340500501e+00
8.697922396405070519e-03,-3.634473857782293815e-01,-9.798181831467248415e+00
-7.644232315025097308e-04,-3.736775107231997683e-01,-9.801170145332399386e+00
-4.753552166391600449e-03,-3.677722335682560573e-01,-9.806816199161934478e+00
-9.129830175175801185e-03,-3.634495182208808406e-01,-9.788500094165108578e+00
5.107492505892463272e-03,-3.675053848959420888e-01,-9.803901325343989726e+00
-7.008564766978463492e-03,-3.591371593309031773e-01,-9.804495700788608659e+00
1.125623189140782104e-03,-3.624880611873511627e-01,-9.800208514182829234e+00
8.040192346382592573e-03,-3.540152050275167106e-01,-9.801082967312121141e+00
3.980021334031490221e-03,-3.483393887910380959e-01,-9.800957700780630333e+00
-2.672787780532089085e-04,-3.489315873746195451e-01,-9.800430189043444429e+00
-6.569918484521256562e-03,-3.519566445683743328e-01,-9.803636474865824013e+00
-4.641929034395528460e-03,-3.496691393333661857e-01,-9.800546469821526330e+00
7.957525077200308878e-04,-3.471642784856410757e-01,-9.801026312168019672e+00
-2.823201739935543401e-03,-3.514860286174949500e-01,-9.806808994594849338e+00
1.086736070229161284e-03,-3.438108724090047641e-01,-9.798726229642928942e+00
-3.010193461394712784e-03,-3.501785811566066609e-01,-9.805427621786417802e+00
1.035456541604741661e-02,-3.366803537274256075e-01,-9.812962349584914534e+00
2.510799755434525021e-03,-3.367828845291627737e-01,-9.811961341161444139e+00
-8.541443119361056754e-03,-3.357224182972614601e-01,-9.798608184099741436e+00
-2.439534364468308979e-03,-3.348145298791275759e-01,-9.809828919478311704e+00
2.712965195377735057e-04,-3.356796545655684749e-01,-9.801519582469236269e+00
6.462835282745543232e-03,-3.382445887906033732e-01,-9.795631323107366839e+00
3.799672462175672115e-04,-3.208724629949402107e-01,-9.810426500858486776e+00
2.379694697053288694e-04,-3.266773638052267725e-01,-9.793488352695414179e+00
7.635905037434490526e-04,-3.329363496211921181e-01,-9.808714470617793779e+00
-1.416608987958754839e-02,-3.282175402726961733e-01,-9.806521212846391222e+00
3.594620556961265062e-03,-3.133682118841294995e-01,-9.806988040121245476e+00
3.080242644993758452e-03,-3.238213742416233276e-01,-9.794916558563434350e+00
6.699359163824645906e-03,-3.127696004304283406e-01,-9.804341284771238563e+00
-1.418198337900843879e-03,-3.154609639041816016e-01,-9.812026672837388830e+00
9.504670008866469844e-03,-3.118377232980206193e-01,-9.805487730896885523e+00
-2.642066296269379895e-03,-3.212440366908513867e-01,-9.794431710338477259e+00
9.707196104443418724e-03,-3.120103939270347793e-01,-9.804030934994546698e+00
1.103560178577748954e-04,-3.201261961148036961e-01,-9.802727646517523041e+00
3.958602374350231670e-03,-3.067801485052524257e-01,-9.803598985561633228e+00
-1.112539114905394724e-03,-3.089855875453542677e-01,-9.792770812425708016e+00
-7.242300861633324711e-03,-3.096755440251743319e-01,-9.795446654018842736e+00
